ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,71.11503522478276,32.86334301158531,189.18787635190435,71.11503522478276,71.11503522478276,38.13206991043598,38.13206991043598,38.13206991043598,129.2171637333333,129.2171637333333,129.2171637333333,3.496636017765882,3.496636017765882,3.496636017765882,-94.58172984066321,-94.58172984066321,-94.58172984066321,0.0,0.0,0.0,109.24710513521873
2020-01-02,71.1253822956904,36.46967182610892,198.93149085284946,71.1253822956904,71.1253822956904,46.28994620028059,46.28994620028059,46.28994620028059,129.2171637333333,129.2171637333333,129.2171637333333,10.089509093333223,10.089509093333223,10.089509093333223,-93.01672662638595,-93.01672662638595,-93.01672662638595,0.0,0.0,0.0,117.41532849597098
2020-01-03,71.13572936659804,32.76170177247431,195.81289876581727,71.13572936659804,71.13572936659804,40.24731571033362,40.24731571033362,40.24731571033362,129.2171637333333,129.2171637333333,129.2171637333333,2.3735312309773753,2.3735312309773753,2.3735312309773753,-91.34337925397709,-91.34337925397709,-91.34337925397709,0.0,0.0,0.0,111.38304507693167
2020-01-04,71.14607643750568,21.430477714064644,186.67066164347958,71.14607643750568,71.14607643750568,34.30836277175013,34.30836277175013,34.30836277175013,129.2171637333333,129.2171637333333,129.2171637333333,-5.323596370329334,-5.323596370329334,-5.323596370329334,-89.58520459125384,-89.58520459125384,-89.58520459125384,0.0,0.0,0.0,105.45443920925581
2020-01-05,71.15642350841331,32.80584283014537,194.1534428933175,71.15642350841331,71.15642350841331,39.54182278555981,39.54182278555981,39.54182278555981,129.2171637333333,129.2171637333333,129.2171637333333,-1.9094387842095752,-1.9094387842095752,-1.9094387842095752,-87.76590216356392,-87.76590216356392,-87.76590216356392,0.0,0.0,0.0,110.69824629397311
2020-01-06,71.16677057932095,30.721701688208427,194.10747533937675,71.16677057932095,71.16677057932095,42.352627349501546,42.352627349501546,42.352627349501546,129.2171637333333,129.2171637333333,129.2171637333333,-0.9556797596092207,-0.9556797596092207,-0.9556797596092207,-85.90885662422255,-85.90885662422255,-85.90885662422255,0.0,0.0,0.0,113.5193979288225
2020-01-07,71.1771176502286,21.132109341445336,186.25034194333966,71.1771176502286,71.1771176502286,37.40953200992513,37.40953200992513,37.40953200992513,129.2171637333333,129.2171637333333,129.2171637333333,-7.770961427948122,-7.770961427948122,-7.770961427948122,-84.03667029546007,-84.03667029546007,-84.03667029546007,0.0,0.0,0.0,108.58664966015372
2020-01-08,71.18746472113624,38.30293436525111,201.96752605752582,71.18746472113624,71.18746472113624,50.54306261334631,50.54306261334631,50.54306261334631,129.2171637333333,129.2171637333333,129.2171637333333,3.4966360177788034,3.4966360177788034,3.4966360177788034,-82.17073713776581,-82.17073713776581,-82.17073713776581,0.0,0.0,0.0,121.73052733448255
2020-01-09,71.19781179204386,47.75934449299137,215.9085682305631,71.19781179204386,71.19781179204386,58.97580476096441,58.97580476096441,58.97580476096441,129.2171637333333,129.2171637333333,129.2171637333333,10.089509093334472,10.089509093334472,10.089509093334472,-80.33086806570338,-80.33086806570338,-80.33086806570338,0.0,0.0,0.0,130.1736165530083
2020-01-10,71.2081588629515,48.931535147683185,209.56182951530695,71.20812917626519,71.2081588629515,53.0557191410159,53.0557191410159,53.0557191410159,129.2171637333333,129.2171637333333,129.2171637333333,2.373531231026953,2.373531231026953,2.373531231026953,-78.53497582334438,-78.53497582334438,-78.53497582334438,0.0,0.0,0.0,124.2638780039674
2020-01-11,71.21850593385915,44.67179062610499,197.6889739561877,71.21837461450764,71.21850593385915,47.09474164931565,47.09474164931565,47.09474164931565,129.2171637333333,129.2171637333333,129.2171637333333,-5.323596370336119,-5.323596370336119,-5.323596370336119,-76.79882571368155,-76.79882571368155,-76.79882571368155,0.0,0.0,0.0,118.3132475831748
2020-01-12,71.22885300476679,43.65943238042688,209.30361545926743,71.22855862002893,71.22885300476679,52.17186854748749,52.17186854748749,52.17186854748749,129.2171637333333,129.2171637333333,129.2171637333333,-1.9094387842077303,-1.9094387842077303,-1.9094387842077303,-75.13585640163811,-75.13585640163811,-75.13585640163811,0.0,0.0,0.0,123.40072155225428
2020-01-13,71.23920007567443,42.67726393292764,206.18285141719053,71.23862458008028,71.23920007567443,54.70441113166314,54.70441113166314,54.70441113166314,129.2171637333333,129.2171637333333,129.2171637333333,-0.9556797596167876,-0.9556797596167876,-0.9556797596167876,-73.55707284205339,-73.55707284205339,-73.55707284205339,0.0,0.0,0.0,125.94361120733757
2020-01-14,71.24954714658206,37.38862929209892,200.18285989487387,71.24862472923658,71.24957236389487,49.375191118423665,49.375191118423665,49.375191118423665,129.2171637333333,129.2171637333333,129.2171637333333,-7.770961427947135,-7.770961427947135,-7.770961427947135,-72.07101118696252,-72.07101118696252,-72.07101118696252,0.0,0.0,0.0,120.62473826500573
2020-01-15,71.2598942174897,58.147172282150784,215.35340811750098,71.25837820649268,71.26014323574064,62.030026384300896,62.030026384300896,62.030026384300896,129.2171637333333,129.2171637333333,129.2171637333333,3.4966360177328544,3.4966360177328544,3.4966360177328544,-70.68377336676527,-70.68377336676527,-70.68377336676527,0.0,0.0,0.0,133.28992060179058
2020-01-16,71.27024128839733,56.830263684590584,218.88658682811382,71.26834327962901,71.27070619163356,69.907545845117,69.907545845117,69.907545845117,129.2171637333333,129.2171637333333,129.2171637333333,10.089509093335723,10.089509093335723,10.089509093335723,-69.39912698155204,-69.39912698155204,-69.39912698155204,0.0,0.0,0.0,141.17778713351433
