ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-01,68.67960481066254,9.003710628601997,170.6595193948939,68.67960481066254,68.67960481066254,18.864277603316097,18.864277603316097,18.864277603316097,107.59944708333333,107.59944708333333,107.59944708333333,7.327441116647477,7.327441116647477,7.327441116647477,-96.06261059666473,-96.06261059666473,-96.06261059666473,0.0,0.0,0.0,87.54388241397864
2020-01-02,68.67854314153361,8.750690063814572,172.33977936044678,68.67854314153361,68.67854314153361,19.22267985891826,19.22267985891826,19.22267985891826,107.59944708333333,107.59944708333333,107.59944708333333,7.49450824792858,7.49450824792858,7.49450824792858,-95.87127547234364,-95.87127547234364,-95.87127547234364,0.0,0.0,0.0,87.90122300045186
2020-01-03,68.67748147240468,-2.2048450094462857,149.3344592553371,68.67748147240468,68.67748147240468,5.5066191233512605,5.5066191233512605,5.5066191233512605,107.59944708333333,107.59944708333333,107.59944708333333,-6.467741563728292,-6.467741563728292,-6.467741563728292,-95.62508639625378,-95.62508639625378,-95.62508639625378,0.0,0.0,0.0,74.18410059575594
2020-01-04,68.67641980327573,-8.892774402584081,155.49337038527926,68.67641980327573,68.67641980327573,8.77165509359187,8.77165509359187,8.77165509359187,107.59944708333333,107.59944708333333,107.59944708333333,-3.50897592148448,-3.50897592148448,-3.50897592148448,-95.318816068257,-95.318816068257,-95.318816068257,0.0,0.0,0.0,77.44807489686761
2020-01-05,68.6753581341468,-0.9672605968094081,157.94643980016355,68.6753581341468,68.6753581341468,13.964709745570373,13.964709745570373,13.964709745570373,107.59944708333333,107.59944708333333,107.59944708333333,1.3127668531549084,1.3127668531549084,1.3127668531549084,-94.94750419091784,-94.94750419091784,-94.94750419091784,0.0,0.0,0.0,82.64006787971718
2020-01-06,68.67429646501786,-0.9057156565100811,156.87674993563854,68.67429646501786,68.67429646501786,10.095343638380712,10.095343638380712,10.095343638380712,107.59944708333333,107.59944708333333,107.59944708333333,-2.997441708239794,-2.997441708239794,-2.997441708239794,-94.50666173671283,-94.50666173671283,-94.50666173671283,0.0,0.0,0.0,78.76964010339857
2020-01-07,68.67323479588893,5.030645203709107,164.66004112723505,68.67323479588893,68.67323479588893,10.446413538721565,10.446413538721565,10.446413538721565,107.59944708333333,107.59944708333333,107.59944708333333,-3.160557024317382,-3.160557024317382,-3.160557024317382,-93.99247652029439,-93.99247652029439,-93.99247652029439,0.0,0.0,0.0,79.1196483346105
2020-01-08,68.67217312676,14.64724884463503,170.86278994031338,68.67217312676,68.67217312676,21.524874569911645,21.524874569911645,21.524874569911645,107.59944708333333,107.59944708333333,107.59944708333333,7.327441116658159,7.327441116658159,7.327441116658159,-93.40201363007986,-93.40201363007986,-93.40201363007986,0.0,0.0,0.0,90.19704769667165
2020-01-09,68.67111145763106,8.664904495446933,165.26630410035463,68.67111145763106,68.67111145763106,22.360551249888378,22.360551249888378,22.360551249888378,107.59944708333333,107.59944708333333,107.59944708333333,7.494508247921257,7.494508247921257,7.494508247921257,-92.73340408136622,-92.73340408136622,-92.73340408136622,0.0,0.0,0.0,91.03166270751943
2020-01-10,68.67004978850213,-0.3794892622904498,157.69979445101768,68.67004978850213,68.67004978850213,9.145690462180402,9.145690462180402,9.145690462180402,107.59944708333333,107.59944708333333,107.59944708333333,-6.467741563701877,-6.467741563701877,-6.467741563701877,-91.98601505745104,-91.98601505745104,-91.98601505745104,0.0,0.0,0.0,77.81574025068252
2020-01-11,68.66898811937318,3.239230235362502,168.4591239800322,68.66898811937318,68.66898811937318,12.929875848765688,12.929875848765688,12.929875848765688,107.59944708333333,107.59944708333333,107.59944708333333,-3.5089759214762704,-3.5089759214762704,-3.5089759214762704,-91.16059531309139,-91.16059531309139,-91.16059531309139,0.0,0.0,0.0,81.59886396813887
2020-01-12,68.66792645024427,3.7179730843040812,165.6309919704045,68.66789453673375,68.66792645024427,18.652824208318012,18.652824208318012,18.652824208318012,107.59944708333333,107.59944708333333,107.59944708333333,1.3127668531564702,1.3127668531564702,1.3127668531564702,-90.25938972817178,-90.25938972817178,-90.25938972817178,0.0,0.0,0.0,87.32075065856228
2020-01-13,68.66686478111532,0.9172443949719155,155.25512989215937,68.66677217974177,68.66686478111532,15.315787760949235,15.315787760949235,15.315787760949235,107.59944708333333,107.59944708333333,107.59944708333333,-2.997441708239723,-2.997441708239723,-2.997441708239723,-89.28621761414439,-89.28621761414439,-89.28621761414439,0.0,0.0,0.0,83.98265254206456
2020-01-14,68.66580311198639,1.7717496230873881,160.84380571591097,68.66564884500303,68.66580311198639,16.192379878050108,16.192379878050108,16.192379878050108,107.59944708333333,107.59944708333333,107.59944708333333,-3.160557024316502,-3.160557024316502,-3.160557024316502,-88.24651018096671,-88.24651018096671,-88.24651018096671,0.0,0.0,0.0,84.8581829900365
