ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-06-19,136.18797438926038,297.33577033270916,407.0164200465232,135.710239452111,136.67095942220044,215.68593733078558,215.68593733078558,215.68593733078558,80.00769931666667,80.00769931666667,80.00769931666667,-1.927865970469119,-1.927865970469119,-1.927865970469119,137.60610398458806,137.60610398458806,137.60610398458806,0.0,0.0,0.0,351.87391172004595
2021-06-20,136.18935771406518,298.13940399687397,406.1147710408704,135.71037707843527,136.67356908898762,219.04437143087574,219.04437143087574,219.04437143087574,80.00769931666667,80.00769931666667,80.00769931666667,1.460102900115133,1.460102900115133,1.460102900115133,137.5765692140939,137.5765692140939,137.5765692140939,0.0,0.0,0.0,355.2337291449409
2021-06-21,136.19074103887002,306.6173570774086,413.947727483548,135.7105147047595,136.67617875577477,220.23789704877393,220.23789704877393,220.23789704877393,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920433394,2.7298248920433394,2.7298248920433394,137.50037284006396,137.50037284006396,137.50037284006396,0.0,0.0,0.0,356.42863808764395
2021-06-22,136.1921243636748,302.95351980437516,413.18555879380153,135.71065233108374,136.6787884225619,220.46668496902987,220.46668496902987,220.46668496902987,80.00769931666667,80.00769931666667,80.00769931666667,3.0617483830661354,3.0617483830661354,3.0617483830661354,137.39723726929705,137.39723726929705,137.39723726929705,0.0,0.0,0.0,356.65880933270466
2021-06-23,136.1935076884796,293.49533198234053,406.1997762604968,135.71078995740794,136.68096629094111,215.0000472462743,215.0000472462743,215.0000472462743,80.00769931666667,80.00769931666667,80.00769931666667,-2.293017051750509,-2.293017051750509,-2.293017051750509,137.28536498135819,137.28536498135819,137.28536498135819,0.0,0.0,0.0,351.19355493475393
2021-06-24,136.1948910132844,297.88235782486066,405.29610044532814,135.7107542846051,136.68313790740802,217.09733953520774,217.09733953520774,217.09733953520774,80.00769931666667,80.00769931666667,80.00769931666667,-0.0912647641685872,-0.0912647641685872,-0.0912647641685872,137.18090498270965,137.18090498270965,137.18090498270965,0.0,0.0,0.0,353.29223054849217
2021-06-25,136.1962743380892,293.7663401647138,405.15971059017625,135.7100437346929,136.68618314174947,214.16566248251434,214.16566248251434,214.16566248251434,80.00769931666667,80.00769931666667,80.00769931666667,-2.939528388830413,-2.939528388830413,-2.939528388830413,137.09749155467807,137.09749155467807,137.09749155467807,0.0,0.0,0.0,350.36193682060355
2021-06-26,136.19765766289404,294.60735464687093,406.8286103622238,135.70933318478075,136.6892676854834,215.12570088394824,215.12570088394824,215.12570088394824,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704702659,-1.9278659704702659,-1.9278659704702659,137.0458675377519,137.0458675377519,137.0458675377519,0.0,0.0,0.0,351.3233585468423
2021-06-27,136.19904098769882,297.76812440577226,408.29050172196685,135.70862263486856,136.69213669787638,218.50140405922,218.50140405922,218.50140405922,80.00769931666667,80.00769931666667,80.00769931666667,1.46010290011039,1.46010290011039,1.46010290011039,137.03360184244298,137.03360184244298,137.03360184244298,0.0,0.0,0.0,354.70044504691884
2021-06-28,136.20042431250363,300.95289027815545,412.1902555582148,135.7084920470771,136.6948589495031,219.80243228526354,219.80243228526354,219.80243228526354,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920484216,2.7298248920484216,2.7298248920484216,137.06490807654845,137.06490807654845,137.06490807654845,0.0,0.0,0.0,356.00285659776716
2021-06-29,136.20180763730843,305.27639181681275,412.88483749597714,135.70911570745162,136.6971214615944,220.21001591055528,220.21001591055528,220.21001591055528,80.00769931666667,80.00769931666667,80.00769931666667,3.061748383064654,3.061748383064654,3.061748383064654,137.14056821082394,137.14056821082394,137.14056821082394,0.0,0.0,0.0,356.4118235478637
2021-06-30,136.20319096211327,295.91870235979513,408.07629644399213,135.7098220515305,136.69938420749915,214.97264441977651,214.97264441977651,214.97264441977651,80.00769931666667,80.00769931666667,80.00769931666667,-2.2930170517519097,-2.2930170517519097,-2.2930170517519097,137.25796215486176,137.25796215486176,137.25796215486176,0.0,0.0,0.0,351.1758353818898
2021-07-01,136.20457428691805,300.66009965089705,409.420613718331,135.71052839560934,136.7016469534039,217.32763562115233,217.32763562115233,217.32763562115233,80.00769931666667,80.00769931666667,80.00769931666667,-0.09126476416492502,-0.09126476416492502,-0.09126476416492502,137.4112010686506,137.4112010686506,137.4112010686506,0.0,0.0,0.0,353.5322099080704
2021-07-02,136.20595761172285,296.97716883629306,405.26605608708155,135.7112308954386,136.70390969930864,214.65953020693723,214.65953020693723,214.65953020693723,80.00769931666667,80.00769931666667,80.00769931666667,-2.9395283888292942,-2.9395283888292942,-2.9395283888292942,137.5913592790998,137.5913592790998,137.5913592790998,0.0,0.0,0.0,350.8654878186601
2021-07-03,136.20734093652766,298.91106200707696,406.40452625464565,135.71192955101824,136.70617244521335,215.86663023344718,215.86663023344718,215.86663023344718,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704779308,-1.9278659704779308,-1.9278659704779308,137.78679688725842,137.78679688725842,137.78679688725842,0.0,0.0,0.0,352.0739711699748
2021-07-04,136.20872426133246,303.2856507407972,410.6578558945978,135.71262820659788,136.70828098469093,219.45136483514068,219.45136483514068,219.45136483514068,80.00769931666667,80.00769931666667,80.00769931666667,1.4601029001256771,1.4601029001256771,1.4601029001256771,137.98356261834837,137.98356261834837,137.98356261834837,0.0,0.0,0.0,355.66008909647314
2021-07-05,136.2101075861373,299.46012864891725,411.3720097655562,135.71332686217758,136.71038640651238,220.90338846159534,220.90338846159534,220.90338846159534,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920390438,2.7298248920390438,2.7298248920390438,138.16586425288963,138.16586425288963,138.16586425288963,0.0,0.0,0.0,357.1134960477326
2021-07-06,136.21149091094208,305.4108950464149,409.15157923146285,135.7140255177572,136.71249182833378,221.38603984283375,221.38603984283375,221.38603984283375,80.00769931666667,80.00769931666667,80.00769931666667,3.0617483830591135,3.0617483830591135,3.0617483830591135,138.31659214310795,138.31659214310795,138.31659214310795,0.0,0.0,0.0,357.5975307537758
2021-07-07,136.21287423574688,295.33751441483633,407.79395696610504,135.71409928873075,136.71450621275082,216.13256217889364,216.13256217889364,216.13256217889364,80.00769931666667,80.00769931666667,80.00769931666667,-2.2930170517528152,-2.2930170517528152,-2.2930170517528152,138.4178799139798,138.4178799139798,138.4178799139798,0.0,0.0,0.0,352.3454364146405
2021-07-08,136.2142575605517,302.95204114590496,406.70151056606846,135.7134648809858,136.7160528946516,218.36812006111487,218.36812006111487,218.36812006111487,80.00769931666667,80.00769931666667,80.00769931666667,-0.09126476416126267,-0.09126476416126267,-0.09126476416126267,138.4516855086095,138.4516855086095,138.4516855086095,0.0,0.0,0.0,354.5823776216665
2021-07-09,136.2156408853565,290.0208034297116,405.50872404863657,135.71394485621747,136.7190089780502,215.4685462150338,215.4685462150338,215.4685462150338,80.00769931666667,80.00769931666667,80.00769931666667,-2.9395283888366044,-2.9395283888366044,-2.9395283888366044,138.40037528720367,138.40037528720367,138.40037528720367,0.0,0.0,0.0,351.6841871003903
2021-07-10,136.2170242101613,294.95144793099297,407.5451495584587,135.7145917490669,136.72203881060128,216.3271272822626,216.3271272822626,216.3271272822626,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704790768,-1.9278659704790768,-1.9278659704790768,138.24729393607498,138.24729393607498,138.24729393607498,0.0,0.0,0.0,352.5441514924239
2021-07-11,136.2184075349661,301.65635593278535,411.60278650911033,135.71484434224928,136.72524737616754,219.44510570053222,219.44510570053222,219.44510570053222,80.00769931666667,80.00769931666667,80.00769931666667,1.460102900120934,1.460102900120934,1.460102900120934,137.97730348374463,137.97730348374463,137.97730348374463,0.0,0.0,0.0,355.6635132354983
2021-07-12,136.2197908597709,301.7118878851489,409.31773800555294,135.7145950127734,136.72845594173378,220.31479994444095,220.31479994444095,220.31479994444095,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920452877,2.7298248920452877,2.7298248920452877,137.577275735729,137.577275735729,137.577275735729,0.0,0.0,0.0,356.53459080421186
2021-07-13,136.22117418457572,301.0140852502521,410.58296409823424,135.71436207095505,136.73166066042762,220.1059715961088,220.1059715961088,220.1059715961088,80.00769931666667,80.00769931666667,80.00769931666667,3.0617483830576324,3.0617483830576324,3.0617483830576324,137.03652389638444,137.03652389638444,137.03652389638444,0.0,0.0,0.0,356.32714578068453
2021-07-14,136.22255750938055,296.22742895927524,403.85852240192025,135.71502239267267,136.73382137113302,214.0618432653095,214.0618432653095,214.0618432653095,80.00769931666667,80.00769931666667,80.00769931666667,-2.2930170517481145,-2.2930170517481145,-2.2930170517481145,136.34716100039094,136.34716100039094,136.34716100039094,0.0,0.0,0.0,350.2844007746901
2021-07-15,136.22394083418533,296.24755527733925,408.05135778568217,135.71568271439028,136.7364801861494,215.42080952520772,215.42080952520772,215.42080952520772,80.00769931666667,80.00769931666667,80.00769931666667,-0.09126476417155951,-0.09126476417155951,-0.09126476417155951,135.5043749727126,135.5043749727126,135.5043749727126,0.0,0.0,0.0,351.644750359393
2021-07-16,136.22532415899013,288.28214230806043,401.4224493627327,135.71634303610793,136.73970611393415,211.5747835372204,211.5747835372204,211.5747835372204,80.00769931666667,80.00769931666667,80.00769931666667,-2.9395283888270574,-2.9395283888270574,-2.9395283888270574,134.5066126093808,134.5066126093808,134.5066126093808,0.0,0.0,0.0,347.80010769621055
2021-07-17,136.22670748379494,296.4457164948032,403.80808159605357,135.71700335782555,136.74316213123845,211.43550079602934,211.43550079602934,211.43550079602934,80.00769931666667,80.00769931666667,80.00769931666667,-1.927865970469988,-1.927865970469988,-1.927865970469988,133.3556674498326,133.3556674498326,133.3556674498326,0.0,0.0,0.0,347.6622082798243
2021-07-18,136.22809080859975,296.7349902697212,405.5301301894659,135.71765863904864,136.7466181485427,213.524471533864,213.524471533864,213.524471533864,80.00769931666667,80.00769931666667,80.00769931666667,1.460102900126206,1.460102900126206,1.460102900126206,132.05666931707108,132.05666931707108,132.05666931707108,0.0,0.0,0.0,349.75256234246376
2021-07-19,136.22947413340455,295.44146138251233,406.05103849705904,135.71741328611057,136.75049526754327,213.35550036276473,213.35550036276473,213.35550036276473,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920425583,2.7298248920425583,2.7298248920425583,130.61797615405547,130.61797615405547,130.61797615405547,0.0,0.0,0.0,349.58497449616925
2021-07-20,136.23085745820936,290.57668013063517,401.607537301978,135.7171482826062,136.7536560842069,212.1204193012128,212.1204193012128,212.1204193012128,80.00769931666667,80.00769931666667,80.00769931666667,3.061748383052092,3.061748383052092,3.061748383052092,129.05097160149404,129.05097160149404,129.05097160149404,0.0,0.0,0.0,348.35127675942215
2021-07-21,136.23224078301416,289.52002741934126,393.1025960834724,135.7168832791018,136.75678979542982,205.0844567287768,205.0844567287768,205.0844567287768,80.00769931666667,80.00769931666667,80.00769931666667,-2.2930170517490196,-2.2930170517490196,-2.2930170517490196,127.36977446385917,127.36977446385917,127.36977446385917,0.0,0.0,0.0,341.31669751179095
2021-07-22,136.23362410781897,287.2340489219487,399.82512260342776,135.7166182755974,136.75996324904511,205.50730327274766,205.50730327274766,205.50730327274766,80.00769931666667,80.00769931666667,80.00769931666667,-0.09126476417285091,-0.09126476417285091,-0.09126476417285091,125.59086872025385,125.59086872025385,125.59086872025385,0.0,0.0,0.0,341.74092738056663
2021-07-23,136.23500743262377,282.3236862636925,390.40781109393845,135.71635327209302,136.76383803260626,200.80083591237639,200.80083591237639,200.80083591237639,80.00769931666667,80.00769931666667,80.00769931666667,-2.939528388834367,-2.939528388834367,-2.939528388834367,123.7326649845441,123.7326649845441,123.7326649845441,0.0,0.0,0.0,337.03584334500016
2021-07-24,136.23639075742858,279.7964188220654,389.67754501593106,135.71608826858866,136.7670892405403,199.8948395886008,199.8948395886008,199.8948395886008,80.00769931666667,80.00769931666667,80.00769931666667,-1.927865970471134,-1.927865970471134,-1.927865970471134,121.81500624240526,121.81500624240526,121.81500624240526,0.0,0.0,0.0,336.1312303460294
2021-07-25,136.2377740822334,282.16097629918505,395.6936495557642,135.71582326508425,136.77033312656766,201.32643445499676,201.32643445499676,201.32643445499676,80.00769931666667,80.00769931666667,80.00769931666667,1.460102900114999,1.460102900114999,1.460102900114999,119.8586322382151,119.8586322382151,119.8586322382151,0.0,0.0,0.0,337.5642085372301
2021-07-26,136.2391574070382,287.2893176135468,387.9636016352045,135.71555826157987,136.77357701259504,200.62214221942503,200.62214221942503,200.62214221942503,80.00769931666667,80.00769931666667,80.00769931666667,2.729824892040991,2.729824892040991,2.729824892040991,117.88461801071738,117.88461801071738,117.88461801071738,0.0,0.0,0.0,336.8612996264632
