ds,y
2016-07-23,331.8333333333333
2016-07-24,314.9166666666667
2016-07-25,247.33333333333334
2016-07-26,317.3333333333333
2016-07-27,310.5416666666667
2016-07-28,180.75
2016-07-29,260.1666666666667
2016-07-30,152.54166666666666
2016-07-31,175.95833333333334
2016-08-01,143.66666666666666
2016-08-02,151.41666666666666
2016-08-03,313.125
2016-08-04,254.0
2016-08-05,241.45833333333334
2016-08-06,231.66666666666666
2016-08-07,320.7916666666667
2016-08-08,194.75
2016-08-09,256.4166666666667
2016-08-10,216.16666666666666
2016-08-11,235.16666666666666
2016-08-12,176.70833333333334
2016-08-13,270.4166666666667
2016-08-14,294.3333333333333
2016-08-15,292.875
2016-08-16,247.125
2016-08-17,286.25
2016-08-18,208.83333333333334
2016-08-19,235.79166666666666
