ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2020-05-15,199.39707855634836,245.5672622662057,416.1618913339159,198.41012900615502,200.30482623143106,0.170106,0.170106,0.170106,0.6379175757960893,0.6379175757960893,0.6379175757960893,-0.01600609977929402,-0.01600609977929402,-0.01600609977929402,0.4838176755753833,0.4838176755753833,0.4838176755753833,0.0,0.0,0.0,326.5959795298365
2020-05-16,199.4452877770476,240.73218126037276,408.47957212469635,198.45063751773458,200.36759873726044,0.170106,0.170106,0.170106,0.644063843660552,0.644063843660552,0.644063843660552,-0.010534319059946184,-0.010534319059946184,-0.010534319059946184,0.4844921627204981,0.4844921627204981,0.4844921627204981,0.0,0.0,0.0,327.90078642271783
2020-05-17,199.49349699774686,245.31907784178307,418.7278563085237,198.49118142741182,200.42809060858994,0.170106,0.170106,0.170106,0.6639278743067111,0.6639278743067111,0.6639278743067111,0.007806243580107242,0.007806243580107242,0.007806243580107242,0.48601563072660375,0.48601563072660375,0.48601563072660375,0.0,0.0,0.0,331.9427903974732
2020-05-18,199.54170621844617,247.93908552890494,415.4047552590952,198.52668182040475,200.48847058187212,0.170106,0.170106,0.170106,0.673815303160053,0.673815303160053,0.673815303160053,0.015199654545620849,0.015199654545620849,0.015199654545620849,0.488509648614432,0.488509648614432,0.488509648614432,0.0,0.0,0.0,333.9959614871027
2020-05-19,199.58991543914544,247.56977259255157,416.3255428971832,198.56634579260555,200.54487698316962,0.170106,0.170106,0.170106,0.6790042478475996,0.6790042478475996,0.6790042478475996,0.01682898429434145,0.01682898429434145,0.01682898429434145,0.49206926355325803,0.49206926355325803,0.49206926355325803,0.0,0.0,0.0,335.1123158498684
2020-05-20,199.63812465984472,242.85248872637322,412.8106415600412,198.60767504083648,200.59821747843128,0.170106,0.170106,0.170106,0.6542487298105026,0.6542487298105026,0.6542487298105026,-0.012618373580883776,-0.012618373580883776,-0.012618373580883776,0.4967611033913864,0.4967611033913864,0.4967611033913864,0.0,0.0,0.0,330.2511141402989
2020-05-21,199.686333880544,252.28494332296756,417.4900921683765,198.64908140179816,200.65107125857932,0.170106,0.170106,0.170106,0.6720521117952984,0.6720521117952984,0.6720521117952984,-0.0006760900000137293,-0.0006760900000137293,-0.0006760900000137293,0.502622201795312,0.502622201795312,0.502622201795312,0.0,0.0,0.0,333.88595626162464
2020-05-22,199.73454310124325,249.44954430278005,416.68014011251034,198.6904877627598,200.70392503872728,0.170106,0.170106,0.170106,0.6637594688579361,0.6637594688579361,0.6637594688579361,-0.016006099779288012,-0.016006099779288012,-0.016006099779288012,0.5096595686372241,0.5096595686372241,0.5096595686372241,0.0,0.0,0.0,332.310237342707
2020-05-23,199.78275232194255,249.19286389070473,414.6552674995403,198.7311864565432,200.75676853936307,0.170106,0.170106,0.170106,0.6774221896412904,0.6774221896412904,0.6774221896412904,-0.010534319059897108,-0.010534319059897108,-0.010534319059897108,0.5178505087011874,0.5178505087011874,0.5178505087011874,0.0,0.0,0.0,335.1200218524365
2020-05-24,199.8309615426418,256.55810603575543,418.8019709117472,198.7700553548254,200.81198278039412,0.170106,0.170106,0.170106,0.705055915833912,0.705055915833912,0.705055915833912,0.007806243580045344,0.007806243580045344,0.007806243580045344,0.5271436722538666,0.5271436722538666,0.5271436722538666,0.0,0.0,0.0,340.72296314506036
2020-05-25,199.8791707633411,258.32982867693767,431.12389798583877,198.80714176251212,200.87765046117843,0.170106,0.170106,0.170106,0.7227664566152786,0.7227664566152786,0.7227664566152786,0.015199654545655085,0.015199654545655085,0.015199654545655085,0.5374608020696233,0.5374608020696233,0.5374608020696233,0.0,0.0,0.0,344.3451307671613
2020-05-26,199.92737998404036,271.3292986631933,429.1842796603754,198.8476115401148,200.9433400516106,0.170106,0.170106,0.170106,0.7356341079095637,0.7356341079095637,0.7356341079095637,0.016828984294333202,0.016828984294333202,0.016828984294333202,0.5486991236152304,0.5486991236152304,0.5486991236152304,0.0,0.0,0.0,347.00077980529625
2020-05-27,199.97558920473963,263.4368875838938,428.26704140702043,198.88625607232052,201.0103503130791,0.170106,0.170106,0.170106,0.7182219351807557,0.7182219351807557,0.7182219351807557,-0.012618373580889011,-0.012618373580889011,-0.012618373580889011,0.5607343087616447,0.5607343087616447,0.5607343087616447,0.0,0.0,0.0,343.6024438722796
2020-05-28,200.0237984254389,263.9889805871121,427.23668659041016,198.91859503916154,201.07866070267352,0.170106,0.170106,0.170106,0.742853839030407,0.742853839030407,0.742853839030407,-0.0006760900000164875,-0.0006760900000164875,-0.0006760900000164875,0.5734239290304234,0.5734239290304234,0.5734239290304234,0.0,0.0,0.0,348.61224498322053
2020-05-29,200.0720076461382,263.69844028976956,435.8703604876553,198.94795375778972,201.14531900985432,0.170106,0.170106,0.170106,0.7407112025911542,0.7407112025911542,0.7407112025911542,-0.016006099779258195,-0.016006099779258195,-0.016006099779258195,0.5866113023704124,0.5866113023704124,0.5866113023704124,0.0,0.0,0.0,348.2675850345358
