ds,y
2016-01-01,51.041666666666664
2016-01-02,127.66666666666667
2016-01-03,130.08333333333334
2016-01-04,81.75
2016-01-05,134.91666666666666
2016-01-06,130.79166666666666
2016-01-07,106.20833333333333
2016-01-08,41.625
2016-01-09,86.33333333333333
2016-01-10,107.0
2016-01-11,139.375
2016-01-12,113.625
2016-01-13,139.58333333333334
2016-01-14,135.5
2016-01-15,62.583333333333336
2016-01-16,110.29166666666667
2016-01-17,40.5
2016-01-18,148.08333333333334
2016-01-19,148.16666666666666
2016-01-20,97.375
2016-01-21,136.0
2016-01-22,33.458333333333336
2016-01-23,16.916666666666668
2016-01-24,157.33333333333334
2016-01-25,116.45833333333333
2016-01-26,107.29166666666667
2016-01-27,119.33333333333333
2016-01-28,121.125
2016-01-29,102.70833333333333
2016-01-30,152.29166666666666
2016-01-31,141.29166666666666
2016-02-01,124.66666666666667
2016-02-02,116.91666666666667
2016-02-03,52.458333333333336
2016-02-04,34.875
2016-02-05,149.75
2016-02-06,147.75
2016-02-07,57.958333333333336
2016-02-08,117.75
2016-02-09,76.08333333333333
2016-02-10,155.16666666666666
2016-02-11,188.16666666666666
2016-02-12,85.875
2016-02-13,186.95833333333334
2016-02-14,187.79166666666666
2016-02-15,38.375
2016-02-16,136.16666666666666
2016-02-17,187.91666666666666
2016-02-18,187.29166666666666
2016-02-19,165.79166666666666
2016-02-20,132.79166666666666
2016-02-21,69.625
2016-02-22,55.958333333333336
2016-02-23,44.875
2016-02-24,39.416666666666664
2016-02-25,70.16666666666667
2016-02-26,198.66666666666666
2016-02-27,203.58333333333334
2016-02-28,213.41666666666666
2016-02-29,
2016-03-01,203.95833333333334
2016-03-02,224.875
2016-03-03,135.95833333333334
2016-03-04,109.83333333333333
2016-03-05,118.54166666666667
2016-03-06,140.83333333333334
2016-03-07,211.29166666666666
2016-03-08,220.0
2016-03-09,213.75
2016-03-10,190.66666666666666
2016-03-11,200.83333333333334
2016-03-12,79.20833333333333
2016-03-13,145.91666666666666
2016-03-14,80.16666666666667
2016-03-15,186.83333333333334
2016-03-16,223.83333333333334
2016-03-17,247.33333333333334
2016-03-18,253.125
2016-03-19,87.33333333333333
2016-03-20,40.041666666666664
2016-03-21,223.45833333333334
2016-03-22,263.0
2016-03-23,234.54166666666666
2016-03-24,247.20833333333334
2016-03-25,142.75
2016-03-26,164.66666666666666
2016-03-27,65.79166666666667
2016-03-28,269.9583333333333
2016-03-29,283.4166666666667
2016-03-30,279.75
2016-03-31,211.08333333333334
2016-04-01,180.54166666666666
2016-04-02,124.33333333333333
2016-04-03,294.4583333333333
2016-04-04,280.0
2016-04-05,303.75
2016-04-06,275.5
2016-04-07,191.54166666666666
2016-04-08,266.8333333333333
2016-04-09,222.66666666666666
2016-04-10,299.875
2016-04-11,279.0833333333333
2016-04-12,140.29166666666666
2016-04-13,305.4583333333333
2016-04-14,307.0416666666667
2016-04-15,296.3333333333333
2016-04-16,306.875
2016-04-17,311.2916666666667
2016-04-18,306.8333333333333
2016-04-19,262.0416666666667
2016-04-20,319.5416666666667
2016-04-21,219.08333333333334
2016-04-22,114.04166666666667
2016-04-23,252.125
2016-04-24,321.2916666666667
2016-04-25,277.6666666666667
2016-04-26,297.0
2016-04-27,220.375
2016-04-28,71.16666666666667
2016-04-29,128.75
2016-04-30,100.45833333333333
2016-05-01,103.75
2016-05-02,247.25
2016-05-03,158.16666666666666
2016-05-04,156.125
2016-05-05,76.45833333333333
2016-05-06,160.125
2016-05-07,249.625
2016-05-08,268.875
2016-05-09,221.41666666666666
2016-05-10,133.83333333333334
2016-05-11,93.16666666666667
2016-05-12,119.70833333333333
2016-05-13,175.95833333333334
2016-05-14,299.7083333333333
2016-05-15,303.2916666666667
2016-05-16,329.375
2016-05-17,87.5
2016-05-18,135.04166666666666
2016-05-19,201.91666666666666
2016-05-20,307.75
2016-05-21,94.75
2016-05-22,96.08333333333333
2016-05-23,192.0
2016-05-24,339.4166666666667
2016-05-25,336.5833333333333
2016-05-26,331.1666666666667
2016-05-27,319.1666666666667
2016-05-28,342.2083333333333
2016-05-29,190.04166666666666
2016-05-30,142.41666666666666
2016-05-31,264.5416666666667
2016-06-01,303.7083333333333
2016-06-02,263.2916666666667
2016-06-03,234.83333333333334
2016-06-04,191.66666666666666
2016-06-05,213.70833333333334
2016-06-06,278.5
2016-06-07,345.9583333333333
2016-06-08,348.375
2016-06-09,361.0
2016-06-10,347.7083333333333
2016-06-11,333.25
2016-06-12,288.9166666666667
2016-06-13,361.1666666666667
2016-06-14,340.0
2016-06-15,233.33333333333334
2016-06-16,277.9583333333333
2016-06-17,134.75
2016-06-18,362.1666666666667
2016-06-19,351.4166666666667
2016-06-20,359.6666666666667
2016-06-21,219.66666666666666
2016-06-22,235.33333333333334
2016-06-23,115.91666666666667
2016-06-24,238.83333333333334
2016-06-25,211.0
2016-06-26,359.625
2016-06-27,328.0833333333333
2016-06-28,187.625
2016-06-29,311.3333333333333
2016-06-30,240.25
2016-07-01,228.41666666666666
2016-07-02,298.2083333333333
2016-07-03,63.0
2016-07-04,133.70833333333334
2016-07-05,268.2083333333333
2016-07-06,271.9166666666667
2016-07-07,312.3333333333333
2016-07-08,275.7083333333333
2016-07-09,297.1666666666667
2016-07-10,316.5833333333333
2016-07-11,291.6666666666667
2016-07-12,284.9166666666667
2016-07-13,280.1666666666667
2016-07-14,333.5833333333333
2016-07-15,258.2083333333333
2016-07-16,192.125
2016-07-17,332.6666666666667
2016-07-18,311.4166666666667
2016-07-19,248.04166666666666
2016-07-20,272.7916666666667
